title,year,genre,plot,poster,rating,trailor
Bombhaat,2020,"Action, Drama, Science Fiction","Vicky is a man who’s brought up being told by his parents he’s the unluckiest fellow on earth. His girlfriend Chaitra goes against the world and even her own father to prove him wrong. Life goes for a toss, more than usual, when he rescues his mentor’s daughter Maya.",https://image.tmdb.org/t/p/w500//jMsXPRbjltXy4Hu4H6Rt4rBBngs.jpg,6.0,https://www.youtube.com/embed/None
Hot Rod Horror,2008,"Action, Horror, Thriller","While trying to find where her younger brother wandered off to, Jenny and David, must search an abandoned wrecking yard with a horrifying history.",https://image.tmdb.org/t/p/w500//lji5k6nlEwX6FVI9uW8Dg0YsR5c.jpg,3.6,https://www.youtube.com/embed/V6dN-ofUF5g
Hanzo the Razor: Sword of Justice,1972,"Action, Drama","Fearless Edo-period police inspector Hanzo Itami, nicknamed The Razor, has developed his own unique way of extracting information for his inquiries. His first adventure sees him investigating his superior officer's mistress, whom he suspects of having ties with a reputed criminal on the loose.",https://image.tmdb.org/t/p/w500//5D8HTMkSJE3ul87D6pAeyXPqqxA.jpg,6.218,https://www.youtube.com/embed/Ztgs2XK2I7Y
When the Cobra Strikes,2012,"Action, Thriller",,https://image.tmdb.org/t/p/w500//2Lb733nyjYaNiB0WuPqBAC1tyA.jpg,4.6,https://www.youtube.com/embed/None
Crazy Horse,1996,"War, Action, Drama, Western",The legendary Native American chieftain refuses to go with his people peacefully to the reservation and starts a rebellion.,https://image.tmdb.org/t/p/w500//3MGq5stpFuYwk30lJY4iq2afrSp.jpg,9.4,https://www.youtube.com/embed/None
NetForce,1999,"Action, Drama, Science Fiction, Thriller, TV Movie","Set in the year 2005, a division of the FBI, called ""NetForce"" has been initiated to investigate Internet crime. A Bill Gates-type character finds a loophole in his new web browser which enables him to gain control of the Internet. Net-Force, headed by Kristofferson and Bakula's characters set out to stop him.",https://image.tmdb.org/t/p/w500//7j9wbttMSFC1ZvHzcSmzko6CGqE.jpg,4.921,https://www.youtube.com/embed/c9ay-ar-gVY
Aakrosh,2010,"Action, Drama, Crime",,https://image.tmdb.org/t/p/w500//uuKKojfv0BzYNK7txuYdSGhTj7g.jpg,7.2,https://www.youtube.com/embed/yyhOjaJMWUw
Phata Poster Nikhla Hero,2013,"Action, Comedy","Vishwas, an aspiring actor, is mistaken for an inspector while dressed for a photo shoot.",https://image.tmdb.org/t/p/w500//rDcViuwRwb4wIlH2yHcUo3Hi0CR.jpg,5.349,https://www.youtube.com/embed/yCrNoy5OeOI
Instinct to Kill,2001,"Action, Adventure, Drama, Thriller",,https://image.tmdb.org/t/p/w500//1w3VpS8Ho1LqLrTpzT8vgji3ZBI.jpg,5.5,https://www.youtube.com/embed/None
Ironclad 2: Battle for Blood,2014,"Action, Adventure","A survivor of the Great Siege of Rochester Castle fights to save his clan from from Celtic raiders. A sequel to the 2011 film, ""Ironclad.""",https://image.tmdb.org/t/p/w500//wb6SKSmNX680ckn0ZelU6R5tK6b.jpg,4.942,https://www.youtube.com/embed/KtTCcDpPJDU
Framed,1975,"Action, Crime, Thriller","Joe Don Baker plays a gambler who is framed for a crime he did not commit. A corrupt legal system leads him into a plea bargain and four years behind bars. By the time he gets out of prison, he's determined to put together the pieces of his frame-up and dole out the justice he was denied to those responsible.",https://image.tmdb.org/t/p/w500//b78HelKTjM7sQ6TvtK83ihEVwmB.jpg,6.8,https://www.youtube.com/embed/ueK7Tk82Lfg
The Saratov Approach,2013,"Thriller, Drama, Action",,https://image.tmdb.org/t/p/w500//iRBQn1zWbtw5YbxjbuAPHqL81qg.jpg,6.0,https://www.youtube.com/embed/V84ZyMsQ1Pc
40,2009,"Action, Drama",,https://image.tmdb.org/t/p/w500//t4mywn65BopSilsK4GTYeEPq3gV.jpg,5.25,https://www.youtube.com/embed/None
The New Adventures of the Elusive Avengers,1968,"Action, Adventure, Family",,https://image.tmdb.org/t/p/w500//pulCmFhk5GkeoV9a6nVg46lo1a3.jpg,7.3,https://www.youtube.com/embed/None
Detective Dee: Solitary Skies Killer,2020,"Action, Thriller",,https://image.tmdb.org/t/p/w500//jl2gTLxg1VFPvsggYo1OFGCuGBz.jpg,6.3,https://www.youtube.com/embed/None
Shadowhunter,1993,"Action, Drama, Horror",An L.A. cop tracks down a seemingly mystic murderer on an Indian reservation.,https://image.tmdb.org/t/p/w500//9fKkY6XJ23fEv2KlBGajPqFjUKh.jpg,4.2,https://www.youtube.com/embed/5VqLgVOAcfA
Haunted-3D,2011,"Action, Fantasy, Horror",A realtor finds himself accompanied by two ghostly entities inside a mansion. He learns of a violent event that took place years ago and is sent back in time to prevent it from happening.,https://image.tmdb.org/t/p/w500//pGh8xHzA6B9IPMjCNfIltta1ZIZ.jpg,6.289,https://www.youtube.com/embed/1g8a96rw-Jc
Circuitry Man,1990,"Science Fiction, Action",,https://image.tmdb.org/t/p/w500//egG9mkgtexR6tIKoaANjbQ5lcxH.jpg,5.1,https://www.youtube.com/embed/bcw4LtLa4s4
Are You Scared,2006,"Action, Horror, Thriller","After waking up in an abandoned factory, six kidnapped terns realize they are contestants on a reality show called ""Are You Scared?""",https://image.tmdb.org/t/p/w500//7lj0BnDxxGJ4RmGUkDzqim2ssKc.jpg,4.0,https://www.youtube.com/embed/aaQbVOOId5c
Sudden Fury,1993,"Action, Drama",A teenage boy finds his mother and father murdered in their home but as the story goes on he reveals he knows more than he is letting on.,https://image.tmdb.org/t/p/w500//bcJflZpjpDEFooOsX4gXGzumo6F.jpg,6.5,https://www.youtube.com/embed/None
Rekka,2016,"Romance, Action, Comedy",A young man haunted by his actions in the past gets caught in the rivalry between two gangsters.,https://image.tmdb.org/t/p/w500//wahjV8KeTw1oInmCvlj2ZwcjQ8K.jpg,5.6,https://www.youtube.com/embed/AcAibmLFS2k
Evel Knievel,1971,Action,"Biography of the famed motorcycle daredevil, much of which was filmed in his home town of Butte, Montana. The film depicts Knievel reflecting on major events in his life just before a big jump.",https://image.tmdb.org/t/p/w500//8HcNe8eJB1Luw8gX2BbHK0u4G4M.jpg,5.0,https://www.youtube.com/embed/n3VY5lXOrVg
G-Men from Hell,2000,"Action, Comedy","Two G-Men, returning from hell, must perform good deeds to save themselves from a doomed fate.",https://image.tmdb.org/t/p/w500//8ZvTs60SsvKQg06bejizCOGYYvW.jpg,3.9,https://www.youtube.com/embed/None
Muay Thai Chaiya,2007,"Action, Thriller, Drama, Crime","After learning the art of muay thai fighting from skilled masters, small town friends Piak and Phao move their passion to Bangkok, where they become active in underground activities that put what they've learned to the test. But in the process of fighting for their lives, they also resurrect the sport and cement the bonds of their lifelong friendship.",https://image.tmdb.org/t/p/w500//o79kPSGDhl755PLyrSFQ7nwvG0D.jpg,6.077,https://www.youtube.com/embed/URriWvTDlOU
Billa,2009,"Action, Thriller",A police inspector sends a gangster-lookalike to uncover the gang's secrets.,https://image.tmdb.org/t/p/w500//dJlJskiQFVDcWdb2f9FGl23x84m.jpg,5.583,https://www.youtube.com/embed/None
Broken Darkness,2021,"Action, Drama, Science Fiction, Thriller",,https://image.tmdb.org/t/p/w500//tCp5E04yDh6GRiLuVgDKxAyIJd7.jpg,9.0,https://www.youtube.com/embed/R3PV427f2Y4
Batgirl,1967,"Adventure, Action",,https://image.tmdb.org/t/p/w500//axzFckzGakSTvN5Nc2TQLQeTcU5.jpg,5.8,https://www.youtube.com/embed/None
Hammerhead,2005,"Action, Horror, Science Fiction, TV Movie","When he began fusing human and shark DNA, his colleagues laughed at him. Now his creation is taking his revenge, and they aren't laughing anymore.",https://image.tmdb.org/t/p/w500//5p2wodybxYlhNFYDnr7Up6cb8oB.jpg,4.2,https://www.youtube.com/embed/u0ShkmRR6y8
Mr. X,2015,"Action, Science Fiction, Thriller","After an explosion at a chemical factory gives him the power of invisibility, a former officer of the law becomes a vigilante in order to take revenge on those who have wronged him.",https://image.tmdb.org/t/p/w500//uNaJnX3LDy6E2HvR50mgQ53Qvu2.jpg,5.2,https://www.youtube.com/embed/5nCicl_EFnE
The Girl and the Gun,2019,"Action, Crime, Thriller","A department store saleslady has had enough of being an underdog. One night, she discovers a peculiar-looking gun right on her doorstep. Her life drastically changes as she discovers how much power owning a gun can give her.",https://image.tmdb.org/t/p/w500//cEQ5cxaMKyzUuqlcM3l5c1cyzn4.jpg,6.1,https://www.youtube.com/embed/TVLd_Hmyg0w
Frank & Jesse,1994,"Action, Adventure, Drama, Western",,https://image.tmdb.org/t/p/w500//o5ZuE070sinK3CfBRvvdEripwow.jpg,5.6,https://www.youtube.com/embed/weifF8XXjoI
BlackJacks,2014,"Thriller, Action, Science Fiction","After losing contact with a clandestine energy-research facility, a powerful venture capitalist contracts an elite team of operatives to retrieve the physicist who holds the key to an unprecedented alternate energy source.",https://image.tmdb.org/t/p/w500//asNFexcb3uMVUMANN0fRkj9VwLo.jpg,4.7,https://www.youtube.com/embed/SL8VDpAoWpg
Path of Destruction,2005,"TV Movie, Action, Science Fiction",,https://image.tmdb.org/t/p/w500//hrgQE2JRt4TWh6NE6YM3S3hYzpD.jpg,5.7,https://www.youtube.com/embed/None
Cry Blood Apache,1970,"Western, Action","Telling the story of his early life in flashback, a former prospector (Joel McCrea, with flashback sequences featuring son Jody) explains his brutal massacre of a tribe of Indians. The only survivor (Marie Gahua) agrees to lead him to a secret gold mine.",https://image.tmdb.org/t/p/w500//juHXkPFwnTKL0yzm3nPCAOfb6eD.jpg,2.5,https://www.youtube.com/embed/EzAaPrycC4A
Warhead,1996,"Action, Thriller",Terrorists seize an American nuclear missile site and threaten to launch the missiles at Washington unless the President resigns immediately and $1 billion is placed in a Swiss account in 8 hours.,https://image.tmdb.org/t/p/w500//urzmGYCCOUgHwdNzPZskf0VLS4b.jpg,3.2,https://www.youtube.com/embed/None
Crackerjack,1994,"Action, Thriller",A cop on vacation at a mountain resort comes to the rescue when the resort is taken over by violent criminals.,https://image.tmdb.org/t/p/w500//nnM6fgrUz9T1LdWmS4yXm86PpcB.jpg,3.8,https://www.youtube.com/embed/Ml9J3Huy_lI
Something Something… Unakkum Enakkum,2006,"Romance, Drama, Action",,https://image.tmdb.org/t/p/w500//2jBF95UVce5prCBVbBSRCApulrC.jpg,6.3,https://www.youtube.com/embed/None
Psy 2: Ostatnia krew,1994,Action,,https://image.tmdb.org/t/p/w500//ezphEFk3mcuvHd8vgvifLQh7OKC.jpg,6.8,https://www.youtube.com/embed/t0rnq1ItSkI
Jai Lava Kusa,2017,"Action, Thriller",,https://image.tmdb.org/t/p/w500//soaeBBssklbEo3Rq8JcdxG1yfTO.jpg,6.583,https://www.youtube.com/embed/5N-wb-OGa1I
Agni Natchathiram,1988,"Action, Crime, Drama",Two step sons of an honest noble man choose different professions. One becomes a police office and the other turns into a goon. The rest of the film revolves around how the two confront each other.,https://image.tmdb.org/t/p/w500//wcYeO2qWMSFxh3xjfR58Mff4xki.jpg,6.643,https://www.youtube.com/embed/None
Deck the Halls,2011,"Action, Drama, Mystery, TV Movie","Detective Regan Reilly and cleaning-woman-turned-private-eye Alvirah Meegan, investigate the kidnapping of Regan's father and a young female driver just before the holidays. The race is on to rescue the pair and get them home in time for Christmas.",https://image.tmdb.org/t/p/w500//nbsAE6VW8yOWhVZyE9oxOgBtaH4.jpg,4.4,https://www.youtube.com/embed/p3kTvWoxIFI
Bruce Lee Fights Back from the Grave,1976,"Action, Crime, Drama","A lightning bolt strikes the grave of Bruce Lee. However, that is as much as Bruce Lee has to do with it. Then a kung fu instructor starts a quest to avenge a friend's death, and on the way has a romance with a girl with similar problems. He eventually finds the bad guys behind it all, and has several fights with them...",https://image.tmdb.org/t/p/w500//5wLCC4wM94oLaThz0na1PzcDUiV.jpg,4.4,https://www.youtube.com/embed/TCyDmzxx9ao
The Battle Wizard,1977,Action,"A brother who loves books and a sister who loves swords must face a yellow-robed warrior, the Red Python, a sinuous snake-charmer, and a silk-masked beauty (who must kill or wed the first man to see her face) before they can bring peace to their battle-addled family.",https://image.tmdb.org/t/p/w500//9JDQjn7xnYCu3MSGvKOvJk0UhHO.jpg,5.808,https://www.youtube.com/embed/6nXo2IXkbXs
Zero Woman,1995,"Action, Thriller",,https://image.tmdb.org/t/p/w500//sQHeDjwmBQba8E51Mkp5dvgkzeZ.jpg,5.0,https://www.youtube.com/embed/38-RBNi1ev0
Karam,2005,"Action, Crime, Drama","A hitman quits the killing business when a hit goes right but at the same time produces unfortunate results. Soon, he is forced to return in order to save his wife from the clutches of his boss who won't spare her unless some targets are executed within the limited time period.",https://image.tmdb.org/t/p/w500//wyxJ3KkygtNApMpNS1t23nOjmGV.jpg,5.636,https://www.youtube.com/embed/None
Chase Me,2003,"Animation, Action, Adventure","While escaping a dull party, Bruce Wayne finds Catwoman robbing a vault and gives chase as Batman.",https://image.tmdb.org/t/p/w500//dHSvlTr4AtFp0MoYmqub5xbFi58.jpg,7.3,https://www.youtube.com/embed/None
Metallic Attraction: Kungfu Cyborg,2009,"Action, Comedy, Science Fiction",,https://image.tmdb.org/t/p/w500//b24G1Ne9pCbd3miTJOJIQxjNxOG.jpg,5.222,https://www.youtube.com/embed/PfyHzr03oaM
Bruce's Deadly Fingers,1976,Action,"After malicious gangsters capture Bruce Wong's ex-girlfriend, a young martial artist attempts to rescue her along with the late master's book containing lethal techniques for killing with one's fingers.",https://image.tmdb.org/t/p/w500//iJF8yMqI14LndLwGpfWiOuoCsvu.jpg,4.8,https://www.youtube.com/embed/3C6Fl6p5owQ
The Kyoto Connection,1973,"Drama, Action","Christina, on arriving in Japan, acquaints a Japanese man at the airport who looks like a sap. He takes her to his apartment where he brutally rapes her and keeps her hostage and bound in chains. Christina's alluring beauty eventually enchants the rapist and he is soon consulting his 'How to Stimulate a Woman' sex book in an effort to please her...",https://image.tmdb.org/t/p/w500//i2rt71OceKWnoEhPjHhY2NW22g.jpg,4.6,https://www.youtube.com/embed/None
The Job,2003,"Drama, Action, Crime","CJ is a sexy, cold-blooded assassin who wants to quit the business. She agrees to carry out one last hit, but for the first time in her career as an assassin, she is unable to finish the job.",https://image.tmdb.org/t/p/w500//vSYTfUrzV5vdpzZxVOXSiMnaA8u.jpg,4.6,https://www.youtube.com/embed/X7SRWTOUM3E
The California Kid,1974,"Action, Thriller, TV Movie",A sadistic small-town sheriff has a habit of deliberately forcing speeders to their deaths on the mountain roads leading into town. The brother of one of the victims rolls into town in his hot rod to investigate his brother's death.,https://image.tmdb.org/t/p/w500//uu3ibOfXmFPnQvnWl9Smutj5AQf.jpg,6.4,https://www.youtube.com/embed/DNvNOOfKKRk
The Man Who Wasn't There,1983,"Fantasy, Action, Comedy, Science Fiction",A minor diplomatic functionary stumbles upon a formula for invisibility.,https://image.tmdb.org/t/p/w500//aAf6k3B98uyp50yEqTEJh9ZGyaX.jpg,4.2,https://www.youtube.com/embed/51OLEmYrg2E
Venghai,2011,"Action, Drama","A young man supports his father in opposing a local MLA, who often gives them trouble.",https://image.tmdb.org/t/p/w500//v5FhHLNMZykO23ZxvTK0jhhiL1V.jpg,6.7,https://www.youtube.com/embed/None
Hero,1997,Action,,https://image.tmdb.org/t/p/w500//r9rQsbD6UJccmulxw2MwpOZq9ED.jpg,6.382,https://www.youtube.com/embed/fc9IogmLxvw
Kamen Rider Black: Hurry to Demon Island!,1988,"Science Fiction, Action, Adventure",,https://image.tmdb.org/t/p/w500//1CahZezHq8F136ptLBm6D39WpEq.jpg,6.8,https://www.youtube.com/embed/qqYjlcxhJMg
Automatic,1995,"Action, Science Fiction, Horror, Thriller",,https://image.tmdb.org/t/p/w500//btWj1tGCd57mlp79vxO2Mz7kRMI.jpg,4.9,https://www.youtube.com/embed/OHrb6CMlTDI
Maho Girls Precure! the Movie: The Miraculous Transformation! Cure Mofurun!,2016,"Animation, Fantasy, Action, Comedy",,https://image.tmdb.org/t/p/w500//1MpGlOTjFxsBJTqrZeui4rfIFLy.jpg,8.167,https://www.youtube.com/embed/None
Billa II,2012,"Action, Crime","Small-time diamond smuggler David befriends Goa-based gangster Abbasi. But when David begins to build inroads with an international gangster, Abbasi is not happy, and soon the two turn into bitter rivals.",https://image.tmdb.org/t/p/w500//q67A05l6PzyHq2NhuFqC9KraAMQ.jpg,6.017,https://www.youtube.com/embed/beOgcOu-vQU
Jerry and Tom,1998,"Action, Comedy, Drama, Crime","Tom and Jerry are two hit men, they work by day at a third-rate second-hand car dealership. Tom is a veteran and Jerry is a novice in their business, and their attitude toward their profession differs a lot. It shows when Tom is required to kill his old friend Karl.",https://image.tmdb.org/t/p/w500//7vb4RjMgdzPflqSpdUwwUjdwjTu.jpg,6.2,https://www.youtube.com/embed/None
Mercury Man,2006,"Action, Adventure, Science Fiction","After a brush with a strange substance, an average fireman transforms into something far greater than himself — the Mercury Man. Endowed with fantastic superpowers, he will now use his abilities to help conquer the forces of evil.",https://image.tmdb.org/t/p/w500//rRhSpk1dqR2yY2bwhNyLZ0ol37n.jpg,4.5,https://www.youtube.com/embed/w1YUAtYcVYE
DragonBlade : The Legend of Lang,2005,"Animation, Action, Adventure, Comedy, Fantasy","A town is attacked by a deadly creature, it can only be stopped with the Dragon Blade. The one person who knows where the blade is won't tell Lang, and even if he did, untold peril will fall on anyone who dares to find this legendary weapon.",https://image.tmdb.org/t/p/w500//8DgtqpxBlsROnqyfQ4smHOM6luU.jpg,4.7,https://www.youtube.com/embed/None
Mikhael,2019,"Action, Family, Thriller",A school kid commits suicide after a humiliating incident at school. All hell breaks loose as his brute businessman dad gets obsessed with finishing off all responsible for the same.,https://image.tmdb.org/t/p/w500//hkwaQkUIsbevxjh7iFaX9nEPqFV.jpg,4.5,https://www.youtube.com/embed/UeZYGlPU2OI
